price,bathrooms,bedrooms,living_area,clusters,color
1120000,3,6,4303.0,0,Light Pink
1100000,4,6,4535.0,0,Light Pink
799000,4,5,4319.0,0,Light Pink
1165990,3,3,3969.0,0,Light Pink
1300000,3,3,3954.0,0,Light Pink
775000,4,5,2721.0,0,Light Pink
949900,4,7,4516.0,0,Light Pink
767400,3,3,3275.0,0,Light Pink
527900,4,3,1752.0,0,Light Pink
675000,2,3,2100.0,0,Light Pink
4500000,8,5,6135.0,2,Purple
1198888,3,3,3995.0,0,Light Pink
425000,3,3,1552.0,0,Light Pink
1600000,5,5,4399.0,0,Light Pink
549000,3,3,1486.0,0,Light Pink
775000,3,4,2204.0,0,Light Pink
3299999,5,6,4333.0,2,Purple
532900,4,3,1830.0,0,Light Pink
739995,2,3,1900.0,0,Light Pink
1131440,3,3,3723.0,0,Light Pink
1450000,4,5,3985.0,0,Light Pink
4995000,6,8,11762.0,2,Purple
700000,3,5,2310.0,0,Light Pink
1300000,3,3,3954.0,0,Light Pink
850000,2,4,2962.0,0,Light Pink
799900,2,4,2856.0,0,Light Pink
3675000,4,4,5595.0,2,Purple
1400000,3,5,5000.0,0,Light Pink
1795000,5,5,4709.0,0,Light Pink
540000,3,4,1738.0,0,Light Pink
830000,3,4,3256.0,0,Light Pink
3999000,5,6,4800.0,2,Purple
899500,4,5,2707.0,0,Light Pink
1200000,3,3,2400.0,0,Light Pink
1795000,3,4,2671.0,0,Light Pink
579000,1,2,1008.0,0,Light Pink
729000,2,2,1512.0,0,Light Pink
1995000,4,4,2494.0,0,Light Pink
4895000,7,4,6278.0,2,Purple
1075000,4,5,4355.0,0,Light Pink
549900,2,2,1495.0,0,Light Pink
690000,2,2,1028.0,0,Light Pink
750000,2,3,2058.0,0,Light Pink
4625000,5,5,8800.0,2,Purple
2996900,5,4,4032.0,0,Light Pink
2150000,3,3,3247.0,0,Light Pink
415000,3,2,1226.0,0,Light Pink
3999900,6,4,9812.0,2,Purple
1106583,3,3,2555.0,0,Light Pink
729000,2,2,1512.0,0,Light Pink
690000,2,2,1028.0,0,Light Pink
1500000,5,6,5857.0,0,Light Pink
1100000,3,5,3206.0,0,Light Pink
1150000,4,5,4288.0,0,Light Pink
1850000,3,2,2225.0,0,Light Pink
739995,2,3,1933.0,0,Light Pink
1799999,4,6,5102.0,0,Light Pink
2850000,5,4,4961.0,0,Light Pink
1500000,4,4,3069.0,0,Light Pink
4100000,7,6,7426.0,2,Purple
8195000,6,5,7860.0,2,Purple
1075000,3,5,3125.0,0,Light Pink
1750000,5,5,3676.0,0,Light Pink
575000,3,3,2544.0,0,Light Pink
929000,5,4,2705.0,0,Light Pink
1299000,4,5,4838.0,0,Light Pink
415000,2,3,1162.0,0,Light Pink
780000,3,4,3162.0,0,Light Pink
2249900,6,7,6756.0,0,Light Pink
4495000,6,4,5804.0,2,Purple
1165000,3,5,4398.0,0,Light Pink
1600000,2,4,2931.0,0,Light Pink
1915000,6,6,6464.0,0,Light Pink
2900000,4,3,4480.0,0,Light Pink
1550000,4,4,2581.0,0,Light Pink
1195000,2,3,1577.0,0,Light Pink
1099000,3,3,4395.0,0,Light Pink
948500,4,6,5313.0,0,Light Pink
4995000,6,4,6152.0,2,Purple
1450000,4,5,3985.0,0,Light Pink
1185000,3,5,3488.0,0,Light Pink
1425000,4,3,4463.0,0,Light Pink
675000,2,3,1269.0,0,Light Pink
780000,3,4,3162.0,0,Light Pink
2180000,4,4,2632.0,0,Light Pink
2650000,4,4,3745.0,0,Light Pink
949000,2,3,2300.0,0,Light Pink
1200000,3,3,2400.0,0,Light Pink
2150000,6,4,5100.0,0,Light Pink
1395000,2,3,1584.0,0,Light Pink
850000,2,4,2962.0,0,Light Pink
3264000,5,4,3200.0,2,Purple
439700,1,3,1392.0,0,Light Pink
5000000,7,5,6470.0,2,Purple
1475000,4,6,4238.0,0,Light Pink
3547000,5,5,8998.0,2,Purple
2295000,4,5,4430.0,0,Light Pink
5750000,6,4,6887.0,2,Purple
414900,2,2,1226.0,0,Light Pink
1082000,2,3,1584.0,0,Light Pink
650000,3,4,2100.0,0,Light Pink
2310000,4,3,2630.0,0,Light Pink
4895000,7,4,6278.0,2,Purple
2550000,4,3,3727.0,0,Light Pink
2400000,4,4,3507.0,0,Light Pink
3350000,5,4,4209.0,2,Purple
5300000,7,5,5793.0,2,Purple
2795000,6,5,4925.0,0,Light Pink
3290000,6,5,6984.0,2,Purple
2050000,4,3,2177.0,0,Light Pink
4500000,5,5,6235.0,2,Purple
4500000,5,4,8260.0,2,Purple
4500000,3,2,3138.0,2,Purple
3200000,4,4,4512.0,2,Purple
949000,2,3,2300.0,0,Light Pink
1775000,3,3,3183.0,0,Light Pink
5999000,6,6,5700.0,2,Purple
2200000,4,4,6607.0,0,Light Pink
999000,2,2,2582.0,0,Light Pink
1029000,3,3,1904.0,0,Light Pink
2150000,4,3,2463.0,0,Light Pink
874900,5,8,4807.0,0,Light Pink
673900,3,4,2797.0,0,Light Pink
2299000,5,6,4673.0,0,Light Pink
990000,4,4,2202.0,0,Light Pink
1595000,3,5,4874.0,0,Light Pink
1495000,4,3,2211.0,0,Light Pink
595000,2,1,743.0,0,Light Pink
3295000,5,4,4166.0,2,Purple
740000,2,2,1028.0,0,Light Pink
1999999,5,4,5407.0,0,Light Pink
995400,3,3,2886.0,0,Light Pink
2900000,5,4,3571.0,0,Light Pink
1099000,3,3,4395.0,0,Light Pink
1150000,4,4,4288.0,0,Light Pink
1125000,4,3,3192.0,0,Light Pink
3290000,6,5,6984.0,2,Purple
795000,3,3,3275.0,0,Light Pink
599900,2,3,1483.0,0,Light Pink
4295000,7,5,6653.0,2,Purple
749900,2,3,1750.0,0,Light Pink
890000,4,4,1803.0,0,Light Pink
2595000,3,4,3947.0,0,Light Pink
1799000,4,5,3495.0,0,Light Pink
1499999,4,7,5019.0,0,Light Pink
798900,5,4,2491.0,0,Light Pink
2690000,5,4,4158.0,0,Light Pink
4750000,8,8,12628.0,2,Purple
4295000,7,5,6653.0,2,Purple
449000,2,3,1158.0,0,Light Pink
944790,3,3,1905.0,0,Light Pink
3199940,5,4,4686.0,2,Purple
4600000,5,4,6440.0,2,Purple
830000,2,2,3507.0,0,Light Pink
3950000,4,4,5005.0,2,Purple
2900000,5,4,3571.0,0,Light Pink
730000,2,2,1028.0,0,Light Pink
1248000,2,3,1584.0,0,Light Pink
2250000,4,3,3209.0,0,Light Pink
1700000,3,3,2238.0,0,Light Pink
1350000,3,3,1905.0,0,Light Pink
4800000,5,4,5750.0,2,Purple
4250000,7,5,4455.0,2,Purple
3299999,5,6,4333.0,2,Purple
4600000,5,4,6440.0,2,Purple
5075000,6,5,6471.0,2,Purple
4495000,10,10,10411.0,2,Purple
750000,2,3,2058.0,0,Light Pink
4890000,7,5,6684.0,2,Purple
3950000,4,4,5005.0,2,Purple
6900000,5,6,6200.0,2,Purple
2050000,4,1,2177.0,0,Light Pink
2595000,5,4,3947.0,0,Light Pink
5300000,7,5,5793.0,2,Purple
6195000,7,5,7637.0,2,Purple
2895000,4,3,3793.0,0,Light Pink
799900,5,4,2491.0,0,Light Pink
556400,3,2,1723.0,0,Light Pink
4100000,7,6,7629.0,2,Purple
3500000,5,5,6530.0,2,Purple
772500,2,2,3208.0,0,Light Pink
1875000,2,5,3780.0,0,Light Pink
789999,4,4,2538.0,0,Light Pink
2450000,5,5,5069.0,0,Light Pink
3000000,4,4,5607.0,0,Light Pink
1495000,4,3,2211.0,0,Light Pink
2550000,4,3,3831.0,0,Light Pink
4890000,7,5,6684.0,2,Purple
2550000,4,3,3832.0,0,Light Pink
3000000,4,4,5607.0,0,Light Pink
799900,5,4,2491.0,0,Light Pink
1700000,3,3,2398.0,0,Light Pink
608000,3,3,1954.0,0,Light Pink
4800000,6,5,5860.0,2,Purple
4800000,6,5,5860.0,2,Purple
6195000,7,5,7637.0,2,Purple
639900,3,3,2110.0,0,Light Pink
1886472,6,4,3243.0,0,Light Pink
1233500,2,3,1584.0,0,Light Pink
2514000,4,4,3561.0,0,Light Pink
981690,3,3,1904.0,0,Light Pink
1062500,2,3,1577.0,0,Light Pink
2499000,5,4,3985.0,0,Light Pink
2514000,4,4,3561.0,0,Light Pink
849000,3,2,1043.0,0,Light Pink
2514000,4,4,3561.0,0,Light Pink
1371000,3,2,1691.0,0,Light Pink
699900,6,4,2004.0,0,Light Pink
2514000,4,4,3561.0,0,Light Pink
1449800,4,3,2120.0,0,Light Pink
1795000,3,4,2671.0,0,Light Pink
1695000,3,4,2691.0,0,Light Pink
1895000,4,3,2463.0,0,Light Pink
2850000,4,4,4433.0,0,Light Pink
1775000,3,3,3183.0,0,Light Pink
2295000,4,3,2630.0,0,Light Pink
2390000,4,3,3015.0,0,Light Pink
3500000,5,5,6530.0,2,Purple
1695000,3,4,2691.0,0,Light Pink
2499000,4,4,4045.0,0,Light Pink
2499000,5,4,4045.0,0,Light Pink
1449800,4,3,2120.0,0,Light Pink
2761000,5,4,3800.0,0,Light Pink
995000,2,2,1155.0,0,Light Pink
1895000,4,3,2463.0,0,Light Pink
1325000,3,2,1756.0,0,Light Pink
2390000,4,3,3015.0,0,Light Pink
2791000,6,4,3917.0,0,Light Pink
2775000,6,5,3871.0,0,Light Pink
1795000,3,4,2671.0,0,Light Pink
649900,3,4,3411.0,0,Light Pink
398743,4,4,1974.0,0,Light Pink
615000,3,4,3390.0,0,Light Pink
410000,3,3,1637.0,0,Light Pink
829900,5,6,4553.0,0,Light Pink
575000,3,4,2960.0,0,Light Pink
410000,4,3,2390.0,0,Light Pink
1290000,4,6,4950.0,0,Light Pink
474990,3,3,1747.0,0,Light Pink
1050000,4,5,4945.0,0,Light Pink
850000,3,4,4909.0,0,Light Pink
900000,4,5,5134.0,0,Light Pink
389900,3,3,1508.0,0,Light Pink
1550000,7,5,5507.0,0,Light Pink
1275000,4,5,4677.0,0,Light Pink
324900,2,3,1227.0,0,Light Pink
469900,3,4,2016.0,0,Light Pink
1100000,5,5,5175.0,0,Light Pink
649973,3,7,3346.0,0,Light Pink
459900,2,3,1884.0,0,Light Pink
544900,3,4,3112.0,0,Light Pink
499900,2,3,1532.0,0,Light Pink
549990,3,5,2362.0,0,Light Pink
595000,3,3,3117.0,0,Light Pink
640000,3,4,4509.0,0,Light Pink
1248000,6,5,5169.0,0,Light Pink
600100,3,4,3105.0,0,Light Pink
849900,3,4,4498.0,0,Light Pink
618000,3,4,3380.0,0,Light Pink
825000,3,4,4794.0,0,Light Pink
499900,2,3,2607.0,0,Light Pink
399000,3,3,1675.0,0,Light Pink
645000,3,4,3604.0,0,Light Pink
430000,4,4,2350.0,0,Light Pink
1269900,4,5,4852.0,0,Light Pink
475000,3,3,1900.0,0,Light Pink
635000,3,4,3473.0,0,Light Pink
749000,3,4,3481.0,0,Light Pink
879000,4,5,4483.0,0,Light Pink
2800000,5,5,6250.0,0,Light Pink
739900,4,5,3305.0,0,Light Pink
589999,4,4,2332.0,0,Light Pink
599900,2,3,3888.0,0,Light Pink
799900,3,4,4145.0,0,Light Pink
629000,3,4,3535.0,0,Light Pink
650000,3,5,3026.0,0,Light Pink
810000,4,5,3746.0,0,Light Pink
1639999,6,7,8564.0,0,Light Pink
619900,3,3,2421.0,0,Light Pink
1900000,6,6,5425.0,0,Light Pink
579000,3,4,2961.0,0,Light Pink
535000,3,3,2275.0,0,Light Pink
645000,2,3,3500.0,0,Light Pink
350000,2,3,1235.0,0,Light Pink
325000,2,3,1249.0,0,Light Pink
739900,4,5,3130.0,0,Light Pink
725000,3,3,3964.0,0,Light Pink
634900,4,5,3585.0,0,Light Pink
507681,3,4,3176.0,0,Light Pink
444990,3,4,2019.0,0,Light Pink
325000,2,3,1250.0,0,Light Pink
405000,3,3,1311.0,0,Light Pink
821220,5,6,4030.0,0,Light Pink
650000,3,5,2984.0,0,Light Pink
485000,3,3,2374.0,0,Light Pink
749500,3,4,3887.0,0,Light Pink
589500,3,4,3574.0,0,Light Pink
850000,4,5,4855.0,0,Light Pink
525000,4,4,2520.0,0,Light Pink
824999,5,6,4900.0,0,Light Pink
1319900,4,6,5520.0,0,Light Pink
677000,3,4,3283.0,0,Light Pink
450000,3,3,2140.0,0,Light Pink
649900,4,6,3074.0,0,Light Pink
397000,2,3,1452.0,0,Light Pink
425000,4,3,1851.0,0,Light Pink
319900,2,3,1250.0,0,Light Pink
584987,3,3,2607.0,0,Light Pink
799900,4,5,4180.0,0,Light Pink
920000,5,7,5556.0,0,Light Pink
699900,3,5,4159.0,0,Light Pink
629900,3,4,2766.0,0,Light Pink
524900,4,5,2590.0,0,Light Pink
799000,3,4,4432.0,0,Light Pink
534900,4,5,2590.0,0,Light Pink
1285320,5,6,5708.0,0,Light Pink
599900,4,5,3359.0,0,Light Pink
850000,4,5,3885.0,0,Light Pink
678025,3,4,3632.0,0,Light Pink
640000,4,5,3328.0,0,Light Pink
1085000,5,6,4820.0,0,Light Pink
714990,3,5,4375.0,0,Light Pink
782900,3,4,4777.0,0,Light Pink
894999,3,5,5146.0,0,Light Pink
449000,2,3,1399.0,0,Light Pink
564900,4,5,2490.0,0,Light Pink
474848,3,3,2540.0,0,Light Pink
689000,3,4,3395.0,0,Light Pink
549000,2,2,1889.0,0,Light Pink
449990,3,4,2019.0,0,Light Pink
630900,3,4,3483.0,0,Light Pink
925637,6,7,5254.0,0,Light Pink
678900,3,4,4145.0,0,Light Pink
753826,3,4,3929.0,0,Light Pink
471900,3,3,2321.0,0,Light Pink
444990,3,4,2019.0,0,Light Pink
833702,3,4,4878.0,0,Light Pink
874990,5,5,5032.0,0,Light Pink
709900,3,3,3557.0,0,Light Pink
766680,3,3,3949.0,0,Light Pink
752521,3,3,3485.0,0,Light Pink
585900,3,4,2698.0,0,Light Pink
444990,3,4,2019.0,0,Light Pink
579800,2,3,1782.0,0,Light Pink
799990,4,4,3616.0,0,Light Pink
1049800,4,5,3618.0,0,Light Pink
865972,4,4,4550.0,0,Light Pink
774990,4,4,4550.0,0,Light Pink
874990,3,5,4848.0,0,Light Pink
824990,4,4,4806.0,0,Light Pink
525000,2,2,1523.0,0,Light Pink
448900,3,3,1570.0,0,Light Pink
525000,2,2,1523.0,0,Light Pink
